"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003712","transcription coregulator activity","89/1840","495/18639",0.17979797979798,1.82133399209486,6.12946723854319,1.54345862651941e-08,1.47807610317767e-06,1.16199511276329e-06,"TRIM13/SMARCC1/CEBPZ/NCOA1/PARP9/TRIM28/KDM3A/UXT/TAF9/ACTL6A/DNAJB1/ACTN4/NIPBL/PKM/COPS2/SAP18/HDAC9/CDYL/C1QBP/ASAH1/TRIM37/ZNF410/PIR/NPM1/HMGA1/NSD1/TBL1XR1/BCLAF1/ENO1/RBFOX2/NRIP1/MED31/MED14/DDX17/MED1/MED24/TRIM27/WBP2/DAXX/N4BP2L2/USP22/EWSR1/EDF1/PQBP1/CD274/FUS/CTBP1/USP16/JMJD1C/KDM5A/CHD4/NACA/LPIN1/CTNNB1/TLE5/CARM1/SUB1/NCOA4/NFKBIZ/PIAS1/CRTC2/HDGF/SMARCD1/TDG/AKIRIN2/TADA3/YAF2/CREBBP/GPS2/SMARCD2/FLYWCH1/DHX9/TAF15/MIER3/RNF20/PSMD9/PIAS2/TRIM32/KAT8/NUP98/PSIP1/HNRNPU/BRCA1/RALY/ING4/MED6/DPF2/PRMT2/TRIM14",89
"GO:0140297","DNA-binding transcription factor binding","88/1840","488/18639",0.180327868852459,1.8267017106201,6.1245659994535,1.6126940164046e-08,1.47807610317767e-06,1.16199511276329e-06,"CSNK2B/PRKDC/NCOA1/PARP9/BRMS1/EEF1D/KDM3A/TAF9/CALR/NAAA/USF2/TRIP12/ACTN4/ACTB/GTF2B/SLC30A9/DCAF13/HDAC9/GTF2I/TCF3/ASAH1/YWHAZ/BAZ2A/CEBPG/CREB1/NPM1/IFI27/HMGA1/NSD1/PDCD11/SRC/EXOSC9/TBX2/MEF2D/PPARD/GSK3B/HES1/PHB2/BBS7/RBFOX2/ZNF516/CHCHD2/NRIP1/MED14/MED1/TACC1/MED24/PCNA/RPS3/DNAJA1/DNAJA3/WBP2/DAXX/PARP1/PSMD10/FAF1/HSF1/PBX2/CNOT1/TAF1/HMGN3/CTBP1/JMJD1C/CHD4/CTNNB1/DAZAP2/CARM1/FLNA/PIAS1/CRTC2/TDG/CREB3/TADA3/CREBBP/NBN/DHX9/PTMA/PSMD9/PIAS2/RARG/TRIM32/KAT8/DAPK3/PSIP1/FKBP4/DDX5/PRMT2/STAT3",88
"GO:0051087","protein-folding chaperone binding","36/1840","134/18639",0.26865671641791,2.72146333549643,6.61869672813665,1.61606302281831e-08,1.47807610317767e-06,1.16199511276329e-06,"TBCA/TBCE/CALR/DNAJB1/METTL21A/BAG1/BAG6/WRAP53/HIKESHI/AHSA1/PRNP/ERP29/DNLZ/HSPA8/ST13/PFDN6/HES1/TIMM44/TTC4/CLU/PTGES3/BAG5/RPS3/DNAJA1/DNAJA3/DNAJC8/TFRC/DNAJC9/DNAJC18/TSACC/GAK/DNAJB4/HLA-B/BAX/SCARB2/DNAJC1",36
"GO:0031491","nucleosome binding","25/1840","74/18639",0.337837837837838,3.42226057579318,6.90965071152517,1.78633819812403e-08,1.51711151254963e-06,1.1926829473189e-06,"SSRP1/SMARCC1/SMARCA5/H1-4/H2AZ1/SUPT16H/RCC1/NAP1L4/ACTL6A/ACTB/HNRNPC/ACTR6/HMGN1/EED/RBBP4/MACROH2A1/PARP1/HMGN3/CHD4/GLYR1/HMGN2/SMARCD2/SUPT6H/MBD3/H1-10",25
"GO:0140597","protein carrier chaperone","44/1840","188/18639",0.234042553191489,2.37082562442183,6.25198653970552,4.11686771251056e-08,3.26330380678337e-06,2.56545861663816e-06,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/WRAP53/DHX29/DHX8/EIF4A1/TOR1B/HSPA8/DDX6/CHD3/FBH1/IPO9/DHX30/AQR/MTCH2/DDX27/HELZ2/DDX17/CLU/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/EMC1/G3BP1/MCM5/DDX24/SPTY2D1/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/ANP32E/DDX21/DDX5/EMC4",44
"GO:0140104","molecular carrier activity","53/1840","249/18639",0.21285140562249,2.15616160293347,6.07846892917993,5.49499676689031e-08,4.08346947239536e-06,3.21023495328855e-06,"DDX39B/AFG3L2/SNRNP200/CHD8/TNPO1/AK6/CALR/NUP214/DDX39A/WRAP53/DHX29/HIKESHI/DHX8/EIF4A1/TOR1B/HSPA8/DDX6/CHD3/FBH1/IPO9/DHX30/AQR/MTCH2/DDX27/HELZ2/DDX17/CLU/ATAD2/DHX16/VCP/XPO1/RAN/EIF4A3/MORC2/CHD4/KPNB1/DDX19A/EMC1/NDUFAB1/G3BP1/IPO5/MCM5/DDX24/SPTY2D1/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/ANP32E/DDX21/DDX5/EMC4",53
"GO:0048027","mRNA 5'-UTR binding","13/1840","24/18639",0.541666666666667,5.48702445652174,7.27946374502172,7.12358294178811e-08,4.94860095762149e-06,3.89036133891185e-06,"RPS3A/RPS7/RPL41/RPL5/NCL/RPS13/GNL3/CCT5/RPS14/DDX3X/LARP6/IGF2BP1/LARP1",13
"GO:0043022","ribosome binding","31/1840","112/18639",0.276785714285714,2.80380920031056,6.33671111449562,7.4915741999316e-08,4.94860095762149e-06,3.89036133891185e-06,"ABCF1/EIF4B/BAG6/DHX29/EEF2/UCHL1/C1QBP/RACK1/RPSA/NOMO1/MTOR/NPM1/MRPS27/NOMO3/SRP68/EIF3C/MTIF2/EIF5A/USP16/NOMO2/NDUFAB1/CCDC47/G3BP1/YTHDF1/EIF4H/DHX9/MRRF/DDX3X/NEMF/LARP1/EIF1B",31
"GO:0003713","transcription coactivator activity","53/1840","256/18639",0.20703125,2.09720405910326,5.85013711044979,1.42423071584076e-07,8.91268590070875e-06,7.00674169344373e-06,"TRIM13/SMARCC1/CEBPZ/NCOA1/TRIM28/TAF9/ACTL6A/ACTN4/PKM/TRIM37/NPM1/HMGA1/NRIP1/MED14/DDX17/MED1/MED24/TRIM27/WBP2/DAXX/USP22/EDF1/PQBP1/CD274/FUS/CTBP1/USP16/KDM5A/NACA/LPIN1/CTNNB1/CARM1/SUB1/NCOA4/CRTC2/SMARCD1/TADA3/YAF2/CREBBP/GPS2/SMARCD2/DHX9/RNF20/PSMD9/TRIM32/KAT8/NUP98/PSIP1/BRCA1/ING4/MED6/PRMT2/TRIM14",53
"GO:0003743","translation initiation factor activity","19/1840","51/18639",0.372549019607843,3.7738810741688,6.56482938734154,1.55710454166675e-07,9.25698650020883e-06,7.27741491052671e-06,"EIF1AX/EIF4B/DHX29/EIF3CL/EIF4A1/EIF3D/EIF4G2/EIF3G/EIF3C/MTIF2/EIF2S2/EIF3F/EIF3L/EIF3I/EIF5/EIF4H/EIF4G1/EIF2S3/EIF1B",19
"GO:0051018","protein kinase A binding","19/1840","53/18639",0.358490566037736,3.63147046759639,6.34907297707607,3.15225747719259e-07,1.78477816208666e-05,1.40311009511129e-05,"GSK3A/PJA2/CSK/GSK3B/PRKACA/AKAP12/PRKAR2A/PRKAR1B/AKAP13/PRRC1/RPS3/DACT3/ARFGEF1/PRKAR2B/AKAP8L/ARFGEF2/AKAP10/EZR/RDX",19
"GO:0140713","histone chaperone activity","38/1840","164/18639",0.231707317073171,2.34716993637328,5.73480866989236,4.43090790894926e-07,2.39470431988212e-05,1.88260584839567e-05,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/IPO9/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SPTY2D1/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/ANP32E/DDX21/DDX5",38
"GO:0061775","cohesin loader activity","36/1840","153/18639",0.235294117647059,2.38350383631714,5.68684588539268,5.94448904091774e-07,3.07304237810921e-05,2.41588387566817e-05,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/NIPBL/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/DDX21/DDX5",36
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","64/1840","349/18639",0.183381088825215,1.85763049707238,5.35270028974944,7.92011742069772e-07,3.92375817217066e-05,3.08467731121911e-05,"CSNK2B/PRKDC/NCOA1/PARP9/BRMS1/KDM3A/CALR/TRIP12/ACTN4/ACTB/GTF2B/SLC30A9/DCAF13/HDAC9/GTF2I/TCF3/ASAH1/BAZ2A/CREB1/NPM1/IFI27/HMGA1/NSD1/PDCD11/SRC/EXOSC9/MEF2D/PPARD/GSK3B/HES1/PHB2/BBS7/NRIP1/MED14/MED1/TACC1/MED24/PCNA/DNAJA1/DNAJA3/WBP2/DAXX/PARP1/PSMD10/FAF1/HSF1/CNOT1/TAF1/HMGN3/CTBP1/JMJD1C/CHD4/CTNNB1/TADA3/CREBBP/DHX9/PIAS2/RARG/TRIM32/KAT8/FKBP4/DDX5/PRMT2/STAT3",64
"GO:0016922","nuclear receptor binding","33/1840","137/18639",0.240875912408759,2.44004681053634,5.59879292384769,9.8511070475108e-07,4.68518651179614e-05,3.68327707713246e-05,"NCOA1/KDM3A/CALR/TRIP12/ACTN4/GTF2B/SLC30A9/DCAF13/ASAH1/BAZ2A/HMGA1/NSD1/SRC/PHB2/NRIP1/MED14/MED1/TACC1/MED24/PCNA/WBP2/DAXX/PARP1/CNOT1/TAF1/HMGN3/JMJD1C/CTNNB1/TADA3/RARG/FKBP4/DDX5/PRMT2",33
"GO:0031492","nucleosomal DNA binding","16/1840","42/18639",0.380952380952381,3.85900621118012,6.13882352420788,1.04448380527993e-06,4.73164416469886e-05,3.71979993648142e-05,"SMARCC1/H1-4/H2AZ1/RCC1/ACTL6A/ACTB/HNRNPC/HMGN1/RBBP4/MACROH2A1/HMGN3/CHD4/HMGN2/SMARCD2/MBD3/H1-10",16
"GO:0008094","ATP-dependent activity, acting on DNA","44/1840","210/18639",0.20952380952381,2.12245341614907,5.41369691924503,1.133717144417e-06,4.73164416469886e-05,3.71979993648142e-05,"SMARCA5/DDX39B/AFG3L2/BPTF/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/XRCC5/EIF4A1/MSH2/TOR1B/SETX/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/RBBP4/XRCC6/ATAD2/DHX16/VCP/CDK7/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/RAD51C/DDX21/DDX5",44
"GO:0000510","H3-H4 histone complex chaperone activity","35/1840","151/18639",0.231788079470199,2.34798805067665,5.50422780611638,1.23364986632182e-06,4.73164416469886e-05,3.71979993648142e-05,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/DDX21/DDX5",35
"GO:0140584","chromatin extrusion motor activity","35/1840","151/18639",0.231788079470199,2.34798805067665,5.50422780611638,1.23364986632182e-06,4.73164416469886e-05,3.71979993648142e-05,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/DDX21/DDX5",35
"GO:0140665","ATP-dependent H3-H4 histone complex chaperone activity","35/1840","151/18639",0.231788079470199,2.34798805067665,5.50422780611638,1.23364986632182e-06,4.73164416469886e-05,3.71979993648142e-05,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/DDX21/DDX5",35
"GO:0140849","ATP-dependent H2AZ histone chaperone activity","35/1840","151/18639",0.231788079470199,2.34798805067665,5.50422780611638,1.23364986632182e-06,4.73164416469886e-05,3.71979993648142e-05,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/DDX21/DDX5",35
"GO:0140658","ATP-dependent chromatin remodeler activity","36/1840","158/18639",0.227848101265823,2.30807649972482,5.46469343665878,1.3497569694628e-06,5.01519073966023e-05,3.94271114764135e-05,"SMARCA5/DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/DDX21/DDX5",36
"GO:0015616","DNA translocase activity","35/1840","152/18639",0.230263157894737,2.33254076086957,5.45928699742205,1.45264151397873e-06,5.07997282388444e-05,3.99363982790437e-05,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/DDX21/DDX5",35
"GO:0140674","ATP-dependent histone chaperone activity","35/1840","152/18639",0.230263157894737,2.33254076086957,5.45928699742205,1.45264151397873e-06,5.07997282388444e-05,3.99363982790437e-05,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/DDX21/DDX5",35
"GO:0003684","damaged DNA binding","22/1840","74/18639",0.297297297297297,3.011589306698,5.73818507522496,1.53200706012154e-06,5.20444684138432e-05,4.09149554703137e-05,"ERCC5/DDB1/SMC6/XRCC5/ERCC1/MSH2/OGG1/RAD18/CYREN/FANCG/CUL4B/XRCC6/PCNA/RPS3/PARP1/H2AX/TDG/CREBBP/NBN/BRCA1/FEN1/DCLRE1C",22
"GO:0031490","chromatin DNA binding","31/1840","128/18639",0.2421875,2.45333305027174,5.46036965570315,1.83450104688612e-06,6.05894929096555e-05,4.76326587612537e-05,"SMARCC1/H1-4/H2AZ1/KDM3A/RCC1/ACTL6A/ACTN4/ACTB/TOX4/HNRNPC/PCBP2/HMGN1/MED1/RBBP4/MACROH2A1/WBP2/HSF1/CLOCK/HMGN3/JMJD1C/KDM5A/CHD4/CREBBP/HMGN2/SMARCD2/DHX9/MBD3/SUZ12/H1-10/HNRNPU/STAT3",31
"GO:0140097","catalytic activity, acting on DNA","61/1840","336/18639",0.181547619047619,1.83905764751553,5.13649830435614,2.00836228435442e-06,6.45389934080379e-05,5.073757349948e-05,"SMARCA5/DDX39B/AFG3L2/LIG1/MUS81/BPTF/SNRNP200/CHD8/AK6/ERCC5/DDX39A/NIPBL/DHX29/DHX8/XRCC5/EIF4A1/ERCC1/MSH2/TOR1B/SETX/DDX6/HMGA1/CHD3/FBH1/PLD3/DHX30/AQR/DDX27/OGG1/HELZ2/DDX17/RBBP4/XRCC6/PCNA/PTGES3/RPS3/ATAD2/DHX16/VCP/CDK7/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/DICER1/MCM5/TDG/DDX24/SMARCAD1/TOP3B/DHX9/VPS4A/CHD1/DDX3X/RAD51C/FEN1/DDX21/DCLRE1C/DDX5/TOP3A",61
"GO:0140517","protein-RNA adaptor activity","11/1840","22/18639",0.5,5.06494565217391,6.31361484472893,2.11884246506412e-06,6.62974655516116e-05,5.21200030187518e-05,"YTHDC1/SH3BGRL/HNRNPC/C1QBP/SRSF3/YBX1/HNRNPA2B1/YTHDF1/TIAL1/ALYREF/IGF2BP1",11
"GO:0004812","aminoacyl-tRNA ligase activity","15/1840","41/18639",0.365853658536585,3.70605779427359,5.74067188000743,4.10383780634934e-06,0.000121986578793734,9.59002097904793e-05,"EPRS1/IARS1/LRRC47/RARS2/AARS1/MARS1/LARS2/LARS1/YARS1/VARS2/HARS2/IARS2/VARS1/CARS2/FARSB",15
"GO:0016875","ligase activity, forming carbon-oxygen bonds","15/1840","41/18639",0.365853658536585,3.70605779427359,5.74067188000743,4.10383780634934e-06,0.000121986578793734,9.59002097904793e-05,"EPRS1/IARS1/LRRC47/RARS2/AARS1/MARS1/LARS2/LARS1/YARS1/VARS2/HARS2/IARS2/VARS1/CARS2/FARSB",15
"GO:0140030","modification-dependent protein binding","37/1840","173/18639",0.213872832369942,2.16650854486052,5.10142387692222,4.76321787013875e-06,0.000138133318234024,0.000108594030004704,"BRD2/BPTF/UIMC1/CHD8/MTF2/PRPF8/PSMD4/BAG6/PHF19/CDYL/CBX2/BAZ2A/UBL7/LRWD1/UBQLN4/ZRANB1/ZFAND6/UHRF1/UBXN1/RAD18/NPLOC4/MACROH2A1/KDM4A/VCP/TAF1/NCAPD3/GLYR1/YWHAG/CARM1/ASCC2/NBN/CHD1/CBX3/SUZ12/KMT2A/ING4/DPF2",37
"GO:0003689","DNA clamp loader activity","35/1840","160/18639",0.21875,2.21591372282609,5.11199439175916,5.01847158231928e-06,0.000142070540747086,0.000111689292358384,"DDX39B/AFG3L2/SNRNP200/CHD8/AK6/DDX39A/DHX29/DHX8/EIF4A1/TOR1B/DDX6/CHD3/FBH1/DHX30/AQR/DDX27/HELZ2/DDX17/ATAD2/DHX16/VCP/EIF4A3/MORC2/CHD4/DDX19A/G3BP1/MCM5/DDX24/SMARCAD1/DHX9/VPS4A/CHD1/DDX3X/DDX21/DDX5",35
"GO:0043024","ribosomal small subunit binding","10/1840","20/18639",0.5,5.06494565217391,6.01947223401703,6.25499783727916e-06,0.000172957963454068,0.000135971556413804,"EIF4B/DHX29/NPM1/MTIF2/USP16/G3BP1/EIF4H/DDX3X/LARP1/EIF1B",10
"GO:0044183","protein folding chaperone","21/1840","75/18639",0.28,2.83636956521739,5.27377732277741,7.53538476706835e-06,0.000203626647455552,0.00016008185820949,"RIC8A/CCT6A/CCT7/CCT4/CALR/DNAJB1/HSPA1B/CCT3/CCT2/HSPA4/DNLZ/HSPA8/HSP90AB1/HSPA9/HYOU1/CCT5/CCT8/KHSRP/FKBP8/CCDC47/ANP32E",21
"GO:0048156","tau protein binding","15/1840","43/18639",0.348837209302326,3.53368301314459,5.50482590954589,8.10275143987425e-06,0.000214092699155788,0.000168309784294932,"GSK3A/ACTB/TAOK1/MARK2/DCTN1/CDK5/HSP90AB1/GSK3B/PPP2CB/CLU/MARK3/PICALM/MAP1A/PIN1/FKBP4",15
"GO:0031072","heat shock protein binding","30/1840","131/18639",0.229007633587786,2.31982243611019,5.0169325173176,8.95200760713588e-06,0.00023138993575836,0.000181908072199924,"STIP1/EEF1D/DNAJB1/CHORDC1/METTL21A/HSPA1B/BAG6/HIKESHI/AHSA1/HSPA8/ST13/CDK5/HSP90AB1/HSPA9/TTC4/PTGES3/RPS3/DNAJA1/DNAJA3/DAXX/FAF1/HSF1/GMEB1/KPNB1/DNAJC8/TFRC/DNAJC9/DNAJC18/BAX/FKBP4",30
"GO:0003724","RNA helicase activity","21/1840","77/18639",0.272727272727273,2.7626976284585,5.12953088180055,1.18004754149822e-05,0.000298526920604549,0.000234688066483856,"DDX39B/SNRNP200/DDX39A/DHX29/DHX8/EIF4A1/DDX6/DHX30/AQR/DDX27/HELZ2/DDX17/DHX16/EIF4A3/DDX19A/G3BP1/DDX24/DHX9/DDX3X/DDX21/DDX5",21
